Prot_ref	Prot_id
YPTS_0838	YP_001871279.1
YPTS_0839	YP_001871280.1
YPTS_0840	YP_001871281.1
YPTS_0841	YP_001871282.1
YPTS_0842	YP_001871283.1
YPTS_0843	YP_001871284.1
YPTS_0844	YP_001871285.1
YPTS_0845	YP_001871286.1
YPTS_0846	YP_001871287.1
YPTS_0847	YP_001871288.1
YPTS_0848	YP_001871289.1
YPTS_0849	YP_001871290.1
YPTS_0850	YP_001871291.1
YPTS_0851	YP_001871292.1
YPTS_0852	YP_001871293.1
YPTS_0853	YP_001871294.1
YPTS_0854	YP_001871295.1
YPTS_0855	YP_001871296.1
YPTS_0856	YP_001871297.1
YPTS_0857	YP_001871298.1
YPTS_0858	YP_001871299.1
YPTS_0859	YP_001871300.1
YPTS_0860	YP_001871301.1
YPTS_0861	YP_001871302.1
YPTS_0862	YP_001871303.1
YPTS_0863	YP_001871304.1
YPTS_0864	YP_001871305.1
YPTS_0865	YP_001871306.1
YPTS_0866	YP_001871307.1
YPTS_0867	YP_001871308.1
YPTS_0868	YP_001871309.1
YPTS_0869	YP_001871310.1
YPTS_0870	YP_001871311.1
YPTS_0871	YP_001871312.1
YPTS_0872	YP_001871313.1
YPTS_0873	YP_001871314.1
YPTS_0874	YP_001871315.1
YPTS_0875	YP_001871316.1
YPTS_0876	YP_001871317.1
YPTS_0877	YP_001871318.1
YPTS_0878	YP_001871319.1
YPTS_0879	YP_001871320.1
YPTS_0880	YP_001871321.1
YPTS_0881	YP_001871322.1
YPTS_0882	YP_001871323.1
YPTS_0883	YP_001871324.1
YPTS_0884	YP_001871325.1
YPTS_0885	YP_001871326.1
YPTS_0886	YP_001871327.1
YPTS_0887	YP_001871328.1
YPTS_0891	YP_001871329.1
YPTS_0892	YP_001871330.1
YPTS_0893	YP_001871331.1
YPTS_0894	YP_001871332.1
YPTS_0895	YP_001871333.1
YPTS_0896	YP_001871334.1
YPTS_0897	YP_001871335.1
YPTS_0898	YP_001871336.1
YPTS_0899	YP_001871337.1
YPTS_0900	YP_001871338.1
YPTS_0901	YP_001871339.1
YPTS_0902	YP_001871340.1
YPTS_0903	YP_001871341.1
YPTS_0904	YP_001871342.1
YPTS_0905	YP_001871343.1
YPTS_0906	YP_001871344.1
YPTS_0907	YP_001871345.1
YPTS_0908	YP_001871346.1
YPTS_0909	YP_001871347.1
YPTS_0910	YP_001871348.1
YPTS_0911	YP_001871349.1
YPTS_0912	YP_001871350.1
YPTS_0913	YP_001871351.1
YPTS_0914	YP_001871352.1
YPTS_0915	YP_001871353.1
YPTS_0916	YP_001871354.1
YPTS_0917	YP_001871355.1
YPTS_0918	YP_001871356.1
YPTS_0919	YP_001871357.1
YPTS_0920	YP_001871358.1
YPTS_0921	YP_001871359.1
YPTS_0922	YP_001871360.1
YPTS_0923	YP_001871361.1
YPTS_0924	YP_001871362.1
YPTS_0925	YP_001871363.1
YPTS_0926	YP_001871364.1
YPTS_0927	YP_001871365.1
YPTS_0928	YP_001871366.1
YPTS_0929	YP_001871367.1
YPTS_0930	YP_001871368.1
YPTS_0931	YP_001871369.1
YPTS_0932	YP_001871370.1
YPTS_0933	YP_001871371.1
YPTS_0934	YP_001871372.1
YPTS_0935	YP_001871373.1
YPTS_0936	YP_001871374.1
YPTS_0937	YP_001871375.1
YPTS_0938	YP_001871376.1
YPTS_0939	YP_001871377.1
YPTS_0940	YP_001871378.1
YPTS_0941	YP_001871379.1
YPTS_0942	YP_001871380.1
YPTS_0943	YP_001871381.1
YPTS_0944	YP_001871382.1
YPTS_0945	YP_001871383.1
YPTS_0946	YP_001871384.1
YPTS_0947	YP_001871385.1
YPTS_0948	YP_001871386.1
YPTS_0949	YP_001871387.1
YPTS_0950	YP_001871388.1
YPTS_0951	YP_001871389.1
YPTS_0952	YP_001871390.1
YPTS_0953	YP_001871391.1
YPTS_0954	YP_001871392.1
YPTS_0955	YP_001871393.1
YPTS_0956	YP_001871394.1
YPTS_0957	YP_001871395.1
YPTS_0958	YP_001871396.1
YPTS_0959	YP_001871397.1
YPTS_0960	YP_001871398.1
YPTS_0961	YP_001871399.1
YPTS_0962	YP_001871400.1
YPTS_0963	YP_001871401.1
YPTS_0964	YP_001871402.1
YPTS_0965	YP_001871403.1
YPTS_0966	YP_001871404.1
YPTS_0967	YP_001871405.1
YPTS_0968	YP_001871406.1
YPTS_0969	YP_001871407.1
YPTS_0970	YP_001871408.1
YPTS_0971	YP_001871409.1
YPTS_0972	YP_001871410.1
YPTS_0973	YP_001871411.1
YPTS_0974	YP_001871412.1
YPTS_0975	YP_001871413.1
YPTS_0976	YP_001871414.1
YPTS_0977	YP_001871415.1
YPTS_0978	YP_001871416.1
YPTS_0979	YP_001871417.1
YPTS_0980	YP_001871418.1
YPTS_0981	YP_001871419.1
YPTS_0982	YP_001871420.1
YPTS_0983	YP_001871421.1
YPTS_0984	YP_001871422.1
YPTS_0985	YP_001871423.1
YPTS_0986	YP_001871424.1
YPTS_0987	YP_001871425.1
YPTS_0988	YP_001871426.1
YPTS_0989	YP_001871427.1
YPTS_0990	YP_001871428.1
YPTS_0991	YP_001871429.1
YPTS_0992	YP_001871430.1
YPTS_0993	YP_001871431.1
YPTS_0994	YP_001871432.1
YPTS_0995	YP_001871433.1
YPTS_0996	YP_001871434.1
YPTS_0997	YP_001871435.1
YPTS_0998	YP_001871436.1
YPTS_0999	YP_001871437.1
YPTS_1000	YP_001871438.1
YPTS_1001	YP_001871439.1
YPTS_1002	YP_001871440.1
YPTS_1003	YP_001871441.1
YPTS_1004	YP_001871442.1
YPTS_1005	YP_001871443.1
YPTS_1006	YP_001871444.1
YPTS_1007	YP_001871445.1
YPTS_1008	YP_001871446.1
YPTS_1009	YP_001871447.1
YPTS_1010	YP_001871448.1
YPTS_1011	YP_001871449.1
YPTS_1012	YP_001871450.1
YPTS_1013	YP_001871451.1
YPTS_1014	YP_001871452.1
YPTS_1015	YP_001871453.1
YPTS_1016	YP_001871454.1
YPTS_1017	YP_001871455.1
YPTS_1018	YP_001871456.1
YPTS_1019	YP_001871457.1
YPTS_1020	YP_001871458.1
YPTS_1021	YP_001871459.1
YPTS_1022	YP_001871460.1
YPTS_1023	YP_001871461.1
YPTS_1024	YP_001871462.1
YPTS_1025	YP_001871463.1
YPTS_1026	YP_001871464.1
YPTS_1027	YP_001871465.1
YPTS_1028	YP_001871466.1
YPTS_1029	YP_001871467.1
YPTS_1030	YP_001871468.1
YPTS_1031	YP_001871469.1
YPTS_1032	YP_001871470.1
YPTS_1033	YP_001871471.1
YPTS_1034	YP_001871472.1
YPTS_1035	YP_001871473.1
YPTS_1036	YP_001871474.1
YPTS_1037	YP_001871475.1
YPTS_1038	YP_001871476.1
YPTS_1039	YP_001871477.1
YPTS_1040	YP_001871478.1
YPTS_1041	YP_001871479.1
YPTS_1042	YP_001871480.1
YPTS_1043	YP_001871481.1
YPTS_1044	YP_001871482.1
YPTS_1045	YP_001871483.1
YPTS_1046	YP_001871484.1
YPTS_1047	YP_001871485.1
YPTS_1048	YP_001871486.1
YPTS_1049	YP_001871487.1
YPTS_1050	YP_001871488.1
YPTS_1051	YP_001871489.1
YPTS_1052	YP_001871490.1
YPTS_1053	YP_001871491.1
YPTS_1054	YP_001871492.1
YPTS_1055	YP_001871493.1
YPTS_1056	YP_001871494.1
YPTS_1057	YP_001871495.1
YPTS_1058	YP_001871496.1
YPTS_1059	YP_001871497.1
YPTS_1060	YP_001871498.1
YPTS_1061	YP_001871499.1
YPTS_1062	YP_001871500.1
YPTS_1063	YP_001871501.1
YPTS_1066	YP_001871502.1
YPTS_1067	YP_001871503.1
YPTS_1068	YP_001871504.1
YPTS_1069	YP_001871505.1
YPTS_1070	YP_001871506.1
YPTS_1071	YP_001871507.1
YPTS_1072	YP_001871508.1
YPTS_1073	YP_001871509.1
YPTS_1074	YP_001871510.1
YPTS_1075	YP_001871511.1
YPTS_1076	YP_001871512.1
YPTS_1077	YP_001871513.1
YPTS_1078	YP_001871514.1
YPTS_1079	YP_001871515.1
YPTS_1080	YP_001871516.1
YPTS_1081	YP_001871517.1
YPTS_1082	YP_001871518.1
YPTS_1083	YP_001871519.1
YPTS_1084	YP_001871520.1
YPTS_1085	YP_001871521.1
YPTS_1087	YP_001871522.1
YPTS_1088	YP_001871523.1
YPTS_1089	YP_001871524.1
YPTS_1090	YP_001871525.1
YPTS_1091	YP_001871526.1
YPTS_1092	YP_001871527.1
YPTS_1093	YP_001871528.1
YPTS_1094	YP_001871529.1
YPTS_1095	YP_001871530.1
YPTS_1096	YP_001871531.1
YPTS_1097	YP_001871532.1
YPTS_1098	YP_001871533.1
YPTS_1099	YP_001871534.1
YPTS_1100	YP_001871535.1
YPTS_1101	YP_001871536.1
YPTS_1102	YP_001871537.1
YPTS_1103	YP_001871538.1
YPTS_1104	YP_001871539.1
YPTS_1105	YP_001871540.1
YPTS_1106	YP_001871541.1
YPTS_1107	YP_001871542.1
YPTS_1108	YP_001871543.1
YPTS_1109	YP_001871544.1
YPTS_1110	YP_001871545.1
YPTS_1113	YP_001871546.1
YPTS_1114	YP_001871547.1
YPTS_1115	YP_001871548.1
YPTS_1116	YP_001871549.1
YPTS_1117	YP_001871550.1
YPTS_1118	YP_001871551.1
YPTS_1119	YP_001871552.1
YPTS_1120	YP_001871553.1
YPTS_1121	YP_001871554.1
YPTS_1122	YP_001871555.1
YPTS_1123	YP_001871556.1
YPTS_1124	YP_001871557.1
YPTS_1125	YP_001871558.1
YPTS_1126	YP_001871559.1
YPTS_1127	YP_001871560.1
YPTS_1128	YP_001871561.1
YPTS_1129	YP_001871562.1
YPTS_1130	YP_001871563.1
YPTS_1131	YP_001871564.1
YPTS_1132	YP_001871565.1
YPTS_1133	YP_001871566.1
YPTS_1134	YP_001871567.1
YPTS_1135	YP_001871568.1
YPTS_1136	YP_001871569.1
YPTS_1137	YP_001871570.1
YPTS_1138	YP_001871571.1
YPTS_1139	YP_001871572.1
YPTS_1140	YP_001871573.1
YPTS_1141	YP_001871574.1
YPTS_1142	YP_001871575.1
YPTS_1143	YP_001871576.1
YPTS_1144	YP_001871577.1
YPTS_1145	YP_001871578.1
YPTS_1146	YP_001871579.1
YPTS_1147	YP_001871580.1
YPTS_1148	YP_001871581.1
YPTS_1149	YP_001871582.1
YPTS_1150	YP_001871583.1
YPTS_1151	YP_001871584.1
YPTS_1152	YP_001871585.1
YPTS_1153	YP_001871586.1
YPTS_1154	YP_001871587.1
YPTS_1155	YP_001871588.1
YPTS_1156	YP_001871589.1
YPTS_1157	YP_001871590.1
YPTS_1158	YP_001871591.1
YPTS_1159	YP_001871592.1
YPTS_1160	YP_001871593.1
YPTS_1161	YP_001871594.1
YPTS_1162	YP_001871595.1
YPTS_1163	YP_001871596.1
YPTS_1164	YP_001871597.1
YPTS_1165	YP_001871598.1
YPTS_1166	YP_001871599.1
YPTS_1167	YP_001871600.1
YPTS_1168	YP_001871601.1
YPTS_1169	YP_001871602.1
YPTS_1170	YP_001871603.1
YPTS_1171	YP_001871604.1
YPTS_1173	YP_001871605.1
YPTS_1174	YP_001871606.1
YPTS_1175	YP_001871607.1
YPTS_1176	YP_001871608.1
YPTS_1177	YP_001871609.1
YPTS_1178	YP_001871610.1
YPTS_1179	YP_001871611.1
YPTS_1180	YP_001871612.1
YPTS_1181	YP_001871613.1
YPTS_1182	YP_001871614.1
YPTS_1183	YP_001871615.1
YPTS_1184	YP_001871616.1
YPTS_1185	YP_001871617.1
YPTS_1186	YP_001871618.1
YPTS_1187	YP_001871619.1
YPTS_1188	YP_001871620.1
YPTS_1189	YP_001871621.1
YPTS_1190	YP_001871622.1
YPTS_1191	YP_001871623.1
YPTS_1192	YP_001871624.1
YPTS_1193	YP_001871625.1
YPTS_1194	YP_001871626.1
YPTS_1195	YP_001871627.1
YPTS_1196	YP_001871628.1
YPTS_1197	YP_001871629.1
YPTS_1198	YP_001871630.1
YPTS_1199	YP_001871631.1
YPTS_1200	YP_001871632.1
YPTS_1201	YP_001871633.1
YPTS_1202	YP_001871634.1
YPTS_1203	YP_001871635.1
YPTS_1204	YP_001871636.1
YPTS_1205	YP_001871637.1
YPTS_1206	YP_001871638.1
YPTS_1207	YP_001871639.1
YPTS_1208	YP_001871640.1
YPTS_1209	YP_001871641.1
YPTS_1210	YP_001871642.1
YPTS_1211	YP_001871643.1
YPTS_1212	YP_001871644.1
YPTS_1213	YP_001871645.1
YPTS_1214	YP_001871646.1
YPTS_1215	YP_001871647.1
YPTS_1216	YP_001871648.1
YPTS_1217	YP_001871649.1
YPTS_1218	YP_001871650.1
YPTS_1219	YP_001871651.1
YPTS_1220	YP_001871652.1
YPTS_1221	YP_001871653.1
YPTS_1222	YP_001871654.1
YPTS_1223	YP_001871655.1
YPTS_1224	YP_001871656.1
YPTS_1225	YP_001871657.1
YPTS_1226	YP_001871658.1
YPTS_1227	YP_001871659.1
YPTS_1228	YP_001871660.1
YPTS_1229	YP_001871661.1
YPTS_1230	YP_001871662.1
YPTS_1231	YP_001871663.1
YPTS_1232	YP_001871664.1
YPTS_1233	YP_001871665.1
YPTS_1234	YP_001871666.1
YPTS_1235	YP_001871667.1
YPTS_1236	YP_001871668.1
YPTS_1237	YP_001871669.1
YPTS_1238	YP_001871670.1
YPTS_1239	YP_001871671.1
YPTS_1240	YP_001871672.1
YPTS_1241	YP_001871673.1
YPTS_1242	YP_001871674.1
YPTS_1243	YP_001871675.1
YPTS_1244	YP_001871676.1
YPTS_1245	YP_001871677.1
YPTS_1246	YP_001871678.1
YPTS_1247	YP_001871679.1
YPTS_1248	YP_001871680.1
YPTS_1249	YP_001871681.1
YPTS_1250	YP_001871682.1
YPTS_1251	YP_001871683.1
YPTS_1252	YP_001871684.1
YPTS_1253	YP_001871685.1
YPTS_1254	YP_001871686.1
YPTS_1255	YP_001871687.1
YPTS_1256	YP_001871688.1
YPTS_1257	YP_001871689.1
YPTS_1258	YP_001871690.1
YPTS_1259	YP_001871691.1
YPTS_1260	YP_001871692.1
YPTS_1261	YP_001871693.1
YPTS_1262	YP_001871694.1
YPTS_1263	YP_001871695.1
YPTS_1264	YP_001871696.1
YPTS_1265	YP_001871697.1
YPTS_1266	YP_001871698.1
YPTS_1267	YP_001871699.1
YPTS_1268	YP_001871700.1
YPTS_1269	YP_001871701.1
YPTS_1270	YP_001871702.1
YPTS_1271	YP_001871703.1
YPTS_1272	YP_001871704.1
YPTS_1273	YP_001871705.1
YPTS_1274	YP_001871706.1
YPTS_1275	YP_001871707.1
YPTS_1276	YP_001871708.1
YPTS_1277	YP_001871709.1
YPTS_1278	YP_001871710.1
YPTS_1279	YP_001871711.1
YPTS_1280	YP_001871712.1
YPTS_1281	YP_001871713.1
YPTS_1282	YP_001871714.1
YPTS_1283	YP_001871715.1
YPTS_1284	YP_001871716.1
YPTS_1285	YP_001871717.1
YPTS_1286	YP_001871718.1
YPTS_1287	YP_001871719.1
YPTS_1288	YP_001871720.1
YPTS_1289	YP_001871721.1
YPTS_1290	YP_001871722.1
YPTS_1291	YP_001871723.1
YPTS_1292	YP_001871724.1
YPTS_1293	YP_001871725.1
YPTS_1294	YP_001871726.1
YPTS_1295	YP_001871727.1
YPTS_1296	YP_001871728.1
YPTS_1297	YP_001871729.1
YPTS_1298	YP_001871730.1
YPTS_1299	YP_001871731.1
YPTS_1300	YP_001871732.1
YPTS_1301	YP_001871733.1
YPTS_1302	YP_001871734.1
YPTS_1303	YP_001871735.1
YPTS_1304	YP_001871736.1
YPTS_1305	YP_001871737.1
YPTS_1306	YP_001871738.1
YPTS_1307	YP_001871739.1
YPTS_1308	YP_001871740.1
YPTS_1309	YP_001871741.1
YPTS_1310	YP_001871742.1
YPTS_1311	YP_001871743.1
YPTS_1312	YP_001871744.1
YPTS_1313	YP_001871745.1
YPTS_1314	YP_001871746.1
YPTS_1315	YP_001871747.1
YPTS_1316	YP_001871748.1
YPTS_1317	YP_001871749.1
YPTS_1318	YP_001871750.1
YPTS_1319	YP_001871751.1
YPTS_1320	YP_001871752.1
YPTS_1321	YP_001871753.1
YPTS_1322	YP_001871754.1
YPTS_1323	YP_001871755.1
YPTS_1324	YP_001871756.1
YPTS_1325	YP_001871757.1
YPTS_1326	YP_001871758.1
YPTS_1327	YP_001871759.1
YPTS_1328	YP_001871760.1
YPTS_1329	YP_001871761.1
YPTS_1330	YP_001871762.1
YPTS_1331	YP_001871763.1
YPTS_1332	YP_001871764.1
YPTS_1333	YP_001871765.1
YPTS_1334	YP_001871766.1
YPTS_1335	YP_001871767.1
YPTS_1336	YP_001871768.1
YPTS_1337	YP_001871769.1
YPTS_1338	YP_001871770.1
YPTS_1339	YP_001871771.1
YPTS_1340	YP_001871772.1
YPTS_1341	YP_001871773.1
YPTS_1342	YP_001871774.1
YPTS_1343	YP_001871775.1
YPTS_1344	YP_001871776.1
YPTS_1345	YP_001871777.1
YPTS_1346	YP_001871778.1
YPTS_1347	YP_001871779.1
YPTS_1348	YP_001871780.1
YPTS_1349	YP_001871781.1
YPTS_1350	YP_001871782.1
YPTS_1351	YP_001871783.1
YPTS_1352	YP_001871784.1
YPTS_1353	YP_001871785.1
YPTS_1354	YP_001871786.1
YPTS_1355	YP_001871787.1
YPTS_1356	YP_001871788.1
YPTS_1357	YP_001871789.1
YPTS_1358	YP_001871790.1
YPTS_1359	YP_001871791.1
YPTS_1360	YP_001871792.1
YPTS_1361	YP_001871793.1
YPTS_1362	YP_001871794.1
YPTS_1363	YP_001871795.1
YPTS_1364	YP_001871796.1
YPTS_1365	YP_001871797.1
YPTS_1366	YP_001871798.1
YPTS_1367	YP_001871799.1
YPTS_1368	YP_001871800.1
YPTS_1369	YP_001871801.1
YPTS_1370	YP_001871802.1
YPTS_1371	YP_001871803.1
YPTS_1372	YP_001871804.1
YPTS_1373	YP_001871805.1
YPTS_1374	YP_001871806.1
YPTS_1375	YP_001871807.1
YPTS_1376	YP_001871808.1
YPTS_1377	YP_001871809.1
YPTS_1378	YP_001871810.1
YPTS_1379	YP_001871811.1
YPTS_1380	YP_001871812.1
YPTS_1381	YP_001871813.1
YPTS_1382	YP_001871814.1
YPTS_1383	YP_001871815.1
YPTS_1384	YP_001871816.1
YPTS_1385	YP_001871817.1
YPTS_1386	YP_001871818.1
YPTS_1388	YP_001871819.1
YPTS_1389	YP_001871820.1
YPTS_1390	YP_001871821.1
YPTS_1391	YP_001871822.1
YPTS_1392	YP_001871823.1
YPTS_1393	YP_001871824.1
YPTS_1394	YP_001871825.1
YPTS_1395	YP_001871826.1
YPTS_1396	YP_001871827.1
YPTS_1397	YP_001871828.1
YPTS_1398	YP_001871829.1
YPTS_1399	YP_001871830.1
YPTS_1400	YP_001871831.1
YPTS_1401	YP_001871832.1
YPTS_1402	YP_001871833.1
YPTS_1403	YP_001871834.1
YPTS_1404	YP_001871835.1
YPTS_1405	YP_001871836.1
YPTS_1406	YP_001871837.1
YPTS_1407	YP_001871838.1
YPTS_1408	YP_001871839.1
YPTS_1409	YP_001871840.1
YPTS_1410	YP_001871841.1
YPTS_1411	YP_001871842.1
YPTS_1412	YP_001871843.1
YPTS_1413	YP_001871844.1
YPTS_1414	YP_001871845.1
YPTS_1415	YP_001871846.1
YPTS_1416	YP_001871847.1
YPTS_1419	YP_001871848.1
YPTS_1420	YP_001871849.1
YPTS_1421	YP_001871850.1
YPTS_1422	YP_001871851.1
YPTS_1423	YP_001871852.1
YPTS_1424	YP_001871853.1
YPTS_1425	YP_001871854.1
YPTS_1426	YP_001871855.1
YPTS_1427	YP_001871856.1
YPTS_1428	YP_001871857.1
YPTS_1429	YP_001871858.1
YPTS_1430	YP_001871859.1
YPTS_1431	YP_001871860.1
YPTS_1432	YP_001871861.1
YPTS_1433	YP_001871862.1
YPTS_1434	YP_001871863.1
YPTS_1435	YP_001871864.1
YPTS_1436	YP_001871865.1
YPTS_1437	YP_001871866.1
YPTS_1438	YP_001871867.1
YPTS_1439	YP_001871868.1
YPTS_1440	YP_001871869.1
YPTS_1441	YP_001871870.1
YPTS_1442	YP_001871871.1
YPTS_1443	YP_001871872.1
YPTS_1444	YP_001871873.1
YPTS_1445	YP_001871874.1
YPTS_1446	YP_001871875.1
YPTS_1447	YP_001871876.1
YPTS_1448	YP_001871877.1
YPTS_1449	YP_001871878.1
YPTS_1450	YP_001871879.1
YPTS_1451	YP_001871880.1
YPTS_1452	YP_001871881.1
YPTS_1453	YP_001871882.1
YPTS_1454	YP_001871883.1
YPTS_1455	YP_001871884.1
YPTS_1456	YP_001871885.1
YPTS_1457	YP_001871886.1
YPTS_1458	YP_001871887.1
YPTS_1459	YP_001871888.1
YPTS_1460	YP_001871889.1
YPTS_1461	YP_001871890.1
YPTS_1462	YP_001871891.1
YPTS_1463	YP_001871892.1
YPTS_1464	YP_001871893.1
YPTS_1465	YP_001871894.1
YPTS_1466	YP_001871895.1
YPTS_1467	YP_001871896.1
YPTS_1468	YP_001871897.1
YPTS_1469	YP_001871898.1
YPTS_1470	YP_001871899.1
YPTS_1471	YP_001871900.1
YPTS_1472	YP_001871901.1
YPTS_1473	YP_001871902.1
YPTS_1474	YP_001871903.1
YPTS_1475	YP_001871904.1
YPTS_1476	YP_001871905.1
YPTS_1477	YP_001871906.1
YPTS_1478	YP_001871907.1
YPTS_1479	YP_001871908.1
YPTS_1480	YP_001871909.1
YPTS_1481	YP_001871910.1
YPTS_1482	YP_001871911.1
YPTS_1483	YP_001871912.1
YPTS_1484	YP_001871913.1
YPTS_1485	YP_001871914.1
YPTS_1486	YP_001871915.1
YPTS_1487	YP_001871916.1
YPTS_1488	YP_001871917.1
YPTS_1489	YP_001871918.1
YPTS_1490	YP_001871919.1
YPTS_1491	YP_001871920.1
YPTS_1492	YP_001871921.1
YPTS_1493	YP_001871922.1
YPTS_1494	YP_001871923.1
YPTS_1495	YP_001871924.1
YPTS_1496	YP_001871925.1
YPTS_1497	YP_001871926.1
YPTS_1498	YP_001871927.1
YPTS_1499	YP_001871928.1
YPTS_1500	YP_001871929.1
YPTS_1501	YP_001871930.1
YPTS_1502	YP_001871931.1
YPTS_1503	YP_001871932.1
YPTS_1504	YP_001871933.1
YPTS_1505	YP_001871934.1
YPTS_1506	YP_001871935.1
YPTS_1507	YP_001871936.1
YPTS_1508	YP_001871937.1
YPTS_1509	YP_001871938.1
YPTS_1510	YP_001871939.1
YPTS_1511	YP_001871940.1
YPTS_1512	YP_001871941.1
YPTS_1513	YP_001871942.1
YPTS_1514	YP_001871943.1
YPTS_1515	YP_001871944.1
YPTS_1516	YP_001871945.1
YPTS_1517	YP_001871946.1
YPTS_1518	YP_001871947.1
YPTS_1519	YP_001871948.1
YPTS_1520	YP_001871949.1
YPTS_1521	YP_001871950.1
YPTS_1522	YP_001871951.1
YPTS_1523	YP_001871952.1
YPTS_1524	YP_001871953.1
YPTS_1525	YP_001871954.1
YPTS_1526	YP_001871955.1
YPTS_1527	YP_001871956.1
YPTS_1528	YP_001871957.1
YPTS_1529	YP_001871958.1
YPTS_1530	YP_001871959.1
YPTS_1531	YP_001871960.1
YPTS_1532	YP_001871961.1
YPTS_1533	YP_001871962.1
YPTS_1534	YP_001871963.1
YPTS_1535	YP_001871964.1
YPTS_1536	YP_001871965.1
YPTS_1537	YP_001871966.1
YPTS_1538	YP_001871967.1
YPTS_1539	YP_001871968.1
YPTS_1540	YP_001871969.1
YPTS_1541	YP_001871970.1
YPTS_1542	YP_001871971.1
YPTS_1543	YP_001871972.1
YPTS_1544	YP_001871973.1
YPTS_1545	YP_001871974.1
YPTS_1546	YP_001871975.1
YPTS_1547	YP_001871976.1
YPTS_1548	YP_001871977.1
YPTS_1549	YP_001871978.1
YPTS_1550	YP_001871979.1
YPTS_1551	YP_001871980.1
YPTS_1552	YP_001871981.1
YPTS_1553	YP_001871982.1
YPTS_1554	YP_001871983.1
YPTS_1555	YP_001871984.1
YPTS_1556	YP_001871985.1
YPTS_1557	YP_001871986.1
YPTS_1558	YP_001871987.1
YPTS_1559	YP_001871988.1
YPTS_1560	YP_001871989.1
YPTS_1561	YP_001871990.1
YPTS_1562	YP_001871991.1
YPTS_1563	YP_001871992.1
YPTS_1564	YP_001871993.1
YPTS_1565	YP_001871994.1
YPTS_1566	YP_001871995.1
YPTS_1567	YP_001871996.1
YPTS_1568	YP_001871997.1
YPTS_1569	YP_001871998.1
YPTS_1570	YP_001871999.1
YPTS_1571	YP_001872000.1
YPTS_1573	YP_001872001.1
YPTS_1576	YP_001872002.1
YPTS_1577	YP_001872003.1
YPTS_1578	YP_001872004.1
YPTS_1579	YP_001872005.1
YPTS_1580	YP_001872006.1
YPTS_1581	YP_001872007.1
YPTS_1582	YP_001872008.1
YPTS_1583	YP_001872009.1
YPTS_1584	YP_001872010.1
YPTS_1585	YP_001872011.1
YPTS_1586	YP_001872012.1
YPTS_1587	YP_001872013.1
YPTS_1588	YP_001872014.1
YPTS_1589	YP_001872015.1
YPTS_1590	YP_001872016.1
YPTS_1591	YP_001872017.1
YPTS_1592	YP_001872018.1
YPTS_1593	YP_001872019.1
YPTS_1594	YP_001872020.1
YPTS_1595	YP_001872021.1
YPTS_1596	YP_001872022.1
YPTS_1597	YP_001872023.1
YPTS_1598	YP_001872024.1
YPTS_1599	YP_001872025.1
YPTS_1600	YP_001872026.1
YPTS_1601	YP_001872027.1
YPTS_1602	YP_001872028.1
YPTS_1603	YP_001872029.1
YPTS_1604	YP_001872030.1
YPTS_1605	YP_001872031.1
YPTS_1606	YP_001872032.1
YPTS_1607	YP_001872033.1
YPTS_1608	YP_001872034.1
YPTS_1609	YP_001872035.1
YPTS_1610	YP_001872036.1
YPTS_1611	YP_001872037.1
YPTS_1612	YP_001872038.1
YPTS_1613	YP_001872039.1
YPTS_1614	YP_001872040.1
YPTS_1615	YP_001872041.1
YPTS_1616	YP_001872042.1
YPTS_1617	YP_001872043.1
YPTS_1618	YP_001872044.1
YPTS_1619	YP_001872045.1
YPTS_1620	YP_001872046.1
YPTS_1621	YP_001872047.1
YPTS_1622	YP_001872048.1
YPTS_1623	YP_001872049.1
YPTS_1624	YP_001872050.1
YPTS_1625	YP_001872051.1
YPTS_1626	YP_001872052.1
YPTS_1627	YP_001872053.1
YPTS_1628	YP_001872054.1
YPTS_1629	YP_001872055.1
YPTS_1630	YP_001872056.1
YPTS_1631	YP_001872057.1
YPTS_1632	YP_001872058.1
YPTS_1633	YP_001872059.1
YPTS_1634	YP_001872060.1
YPTS_1635	YP_001872061.1
YPTS_1636	YP_001872062.1
YPTS_1637	YP_001872063.1
YPTS_1638	YP_001872064.1
YPTS_1639	YP_001872065.1
YPTS_1640	YP_001872066.1
YPTS_1641	YP_001872067.1
YPTS_1642	YP_001872068.1
YPTS_1643	YP_001872069.1
YPTS_1644	YP_001872070.1
YPTS_1645	YP_001872071.1
YPTS_1646	YP_001872072.1
YPTS_1647	YP_001872073.1
YPTS_1648	YP_001872074.1
YPTS_1649	YP_001872075.1
YPTS_1650	YP_001872076.1
YPTS_1651	YP_001872077.1
YPTS_1652	YP_001872078.1
YPTS_1653	YP_001872079.1
YPTS_1654	YP_001872080.1
YPTS_1655	YP_001872081.1
YPTS_1656	YP_001872082.1
YPTS_1657	YP_001872083.1
YPTS_1658	YP_001872084.1
YPTS_1659	YP_001872085.1
YPTS_1660	YP_001872086.1
YPTS_1661	YP_001872087.1
YPTS_1662	YP_001872088.1
YPTS_1663	YP_001872089.1
YPTS_1664	YP_001872090.1
YPTS_1665	YP_001872091.1
YPTS_1666	YP_001872092.1
YPTS_1667	YP_001872093.1
YPTS_1668	YP_001872094.1
YPTS_1669	YP_001872095.1
YPTS_1670	YP_001872096.1
YPTS_1671	YP_001872097.1
YPTS_1672	YP_001872098.1
YPTS_1673	YP_001872099.1
YPTS_1674	YP_001872100.1
